"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
352514,2015-07-29 07:23:15,2015-10-24 06:00:35,24,"MACOVQPDUIFEI","Ads","Chrome","F",40,3014303731.80339,0
357930,2015-02-10 06:26:35,2015-05-04 19:30:30,38,"OCJVAYTGGVGLV","SEO","Chrome","M",41,1223916917.72642,0
203227,2015-07-13 11:29:37,2015-11-03 07:13:14,19,"BFAFBVDGGDSCW","SEO","IE","M",40,3339730503.30697,0
51533,2015-02-01 10:26:31,2015-04-10 07:30:42,18,"XMOPUPGQMCJUW","Direct","Chrome","M",27,3122879243.51721,0
355301,2015-02-02 15:03:13,2015-02-13 10:45:45,27,"QTKAKPXHRAYQL","SEO","Chrome","M",39,3252578212.16808,0
367495,2015-01-01 11:11:05,2015-01-01 11:11:06,19,"DKKXFPITVYWFT","SEO","Chrome","F",19,1456889546.85359,1
165918,2015-07-18 07:37:52,2015-09-23 10:26:27,36,"VOCYLWHYRKDDV","Direct","Chrome","F",43,514225870.017718,0
236627,2015-02-16 21:58:09,2015-05-10 12:41:05,14,"CPPBKFQQPIZXV","Ads","IE","M",55,747307924.503852,0
65872,2015-01-12 02:56:09,2015-01-12 02:56:10,16,"GAZFBBQVEEYKE","SEO","Chrome","M",36,2093699786.6013,1
57945,2015-08-08 21:50:56,2015-10-10 00:25:48,45,"FJGIOEROSFKBC","Direct","IE","M",53,1261534593.16031,0
351481,2015-03-02 17:44:52,2015-05-24 04:25:39,19,"TTBVREVUWFXWL","Direct","IE","M",28,2178932796.60341,0
353481,2015-06-18 18:22:26,2015-08-30 08:03:25,20,"PBXQJTVWYFJWF","Direct","Safari","M",40,3893903958.53024,0
60554,2015-07-26 01:56:02,2015-08-22 04:04:11,18,"RTIGRLHDBSUVC","SEO","Safari","M",23,879142481.134181,0
357390,2015-04-02 00:29:51,2015-07-02 05:18:21,26,"AZSBEXQXXHUQS","Direct","FireFox","M",39,2723887264.14868,0
302834,2015-06-27 03:13:58,2015-08-27 10:14:30,56,"OGQWHMZGOIXMN","Ads","IE","F",33,4012494615.5984,0
181327,2015-06-12 08:08:38,2015-09-29 20:18:35,10,"AHKEXQEMWMOMT","Ads","Chrome","M",20,3193428804.80204,0
392646,2015-04-24 01:52:19,2015-07-05 12:31:04,68,"WWAZGGWTSPJCN","Ads","Chrome","M",35,2246491439.93461,0
382429,2015-02-28 18:59:30,2015-04-26 12:49:27,48,"HCGUEOETMFYYJ","Ads","Chrome","F",40,116746765.474944,0
69452,2015-05-31 16:57:49,2015-06-15 13:20:48,28,"FRVLVBVPCHVXH","Direct","Chrome","M",26,347795045.484644,0
189989,2015-08-11 15:01:12,2015-09-27 02:27:36,29,"AWPYNMPJWGAKU","SEO","FireFox","M",37,3455995083.7598,0
84439,2015-01-02 02:51:31,2015-04-15 17:10:47,27,"CXMAAMODELFNR","SEO","Chrome","F",52,2273410501.11254,0
4253,2015-05-03 15:50:41,2015-05-18 05:17:43,19,"XNGTAOPWAOQWY","SEO","IE","F",32,2702815973.0748,0
118933,2015-04-26 17:34:27,2015-05-02 02:42:29,32,"ETOESJDIEMSMS","Ads","IE","M",36,1823209046.16759,0
320047,2015-04-23 14:10:46,2015-07-30 01:54:05,54,"WKJTXEUNVDMUF","SEO","Chrome","M",31,920777031.384697,0
289597,2015-07-04 22:37:47,2015-09-06 18:10:54,34,"DMMXECVHLIHCI","SEO","Safari","M",30,293183585.278803,0
184726,2015-07-14 08:57:06,2015-08-14 01:49:45,65,"PWUGQXHKVTEMO","Ads","Chrome","M",45,4094499515.38631,0
317763,2015-07-17 19:18:36,2015-09-21 06:04:17,43,"WTLGYUXKNBPMU","Ads","Chrome","F",38,1549971906.58245,0
146747,2015-05-29 14:18:18,2015-09-11 23:28:57,18,"OSKLSWOXZAAGW","Ads","Chrome","M",34,4026937523.85863,0
115920,2015-01-07 09:14:15,2015-01-07 09:14:16,46,"CFCPERYWHZXWY","SEO","Safari","M",20,3094802493.34027,1
119071,2015-06-02 00:33:18,2015-09-26 08:41:52,22,"BTQCYXQIICKRU","SEO","IE","M",35,437414693.494459,0
389105,2015-06-01 05:26:36,2015-07-01 21:58:15,75,"ADFSDRTRKIFMW","SEO","IE","M",43,3359652499.0116,0
25875,2015-01-03 23:15:39,2015-01-03 23:15:40,18,"XFIBIOCOQTQRK","SEO","IE","M",25,2521949940.2873,1
145071,2015-01-31 03:28:23,2015-03-23 08:21:28,30,"TOIKIWPOXMOZZ","Ads","FireFox","M",43,3726810077.64699,0
387922,2015-04-08 08:17:46,2015-05-25 16:50:56,39,"PPZAUQDUIXKFK","Ads","Safari","F",35,716272263.97496,0
341245,2015-07-03 12:32:48,2015-10-06 01:13:42,27,"VAPWBVJDOQRVQ","SEO","Chrome","F",23,3881477688.7709,0
164926,2015-07-27 14:48:30,2015-11-16 19:22:32,36,"ZGRTHLMPPMZIA","Direct","Chrome","M",25,4159626042.44587,0
138439,2015-05-05 17:14:19,2015-08-03 09:21:58,24,"YIZNUTTTSUDQQ","Direct","Chrome","F",34,1322152252.97453,0
28199,2015-06-10 20:28:35,2015-08-22 12:43:18,29,"JTFAXTNHYUDTR","SEO","Safari","M",42,2286641773.8563,0
389848,2015-07-30 20:45:13,2015-09-29 19:00:24,46,"JXKZNWQCKHNCM","Ads","Chrome","F",37,3971651186.96255,0
42430,2015-01-08 01:56:15,2015-01-08 01:56:16,39,"GPYKAQVTSMGNV","Direct","IE","M",27,2468078211.76269,1
230944,2015-03-19 22:14:08,2015-05-11 02:08:09,19,"GPAWHQEHOZAEM","Ads","IE","M",32,1274156563.59826,0
92546,2015-08-16 04:02:58,2015-12-04 14:07:11,32,"LIDFZXURWQMIF","SEO","IE","M",30,3706384704.80556,0
28822,2015-06-15 04:08:06,2015-06-21 19:57:35,47,"VNJZOVLYQFVXU","Direct","Chrome","M",49,3848896323.47853,0
61257,2015-07-03 01:53:11,2015-10-06 02:57:15,50,"HSLXOCSSVJJKM","Ads","Chrome","F",38,2917965006.88755,0
211794,2015-07-01 20:07:16,2015-10-18 07:22:38,21,"LYJNDEJMVDWCJ","Ads","IE","M",20,2058235968.71454,0
223779,2015-07-27 20:53:34,2015-10-15 10:14:31,14,"LNFNJPQNGKPMN","Ads","Chrome","M",41,543087260.754477,0
42785,2015-07-27 01:27:07,2015-08-17 21:23:45,28,"BICCWCNZZDHVC","SEO","Chrome","F",28,2370803290.84557,0
390710,2015-02-01 23:12:31,2015-05-18 05:45:09,32,"JEQTDZDOJOGMZ","Direct","IE","F",32,3839036551.60918,0
44229,2015-02-24 17:18:04,2015-05-11 00:07:35,16,"FEGNHVMMIUFHV","Ads","Chrome","M",51,1596206846.22978,0
150099,2015-05-27 10:02:24,2015-08-06 01:28:13,62,"RLQCLSCIMMPSM","Ads","Safari","F",21,2527055529.7782,1
224495,2015-01-27 17:47:09,2015-04-22 01:38:11,86,"EUYCZZNINDIUT","Direct","IE","M",39,246563526.548977,0
215765,2015-07-14 00:02:07,2015-10-05 17:14:33,19,"CDIAABCIGXYAQ","SEO","IE","F",30,2589909129.33629,0
212409,2015-04-26 23:19:03,2015-05-01 08:23:28,40,"VWVMVRPUPXYLS","Ads","IE","M",27,3864635025.85683,0
350002,2015-04-20 01:09:28,2015-05-14 08:21:29,52,"RAMPNQRYCJKLA","Ads","FireFox","M",32,3227941905.78405,0
210819,2015-04-01 03:50:29,2015-07-05 09:25:42,98,"RZUWSLMVNQRIW","SEO","IE","F",35,1772051166.38979,0
32329,2015-08-04 16:21:08,2015-09-24 15:02:01,64,"XIPKDJEDPKJUM","SEO","Opera","M",44,1075098105.92048,0
217544,2015-06-02 03:56:06,2015-06-28 23:50:29,36,"XOSBBUQQUYYRW","SEO","FireFox","M",36,401583032.176619,0
148826,2015-02-28 07:22:50,2015-06-21 19:10:52,50,"VRUBHAVKLQEYF","SEO","Safari","M",32,1936766261.13552,0
22317,2015-03-06 01:41:11,2015-03-06 22:40:11,35,"TCTGRFTJSKNSP","Ads","Safari","M",28,1605398466.58312,0
113255,2015-01-31 11:07:49,2015-02-10 06:46:10,38,"KYWNCLZSLDSGE","Direct","Chrome","M",33,2573390384.72271,0
242488,2015-06-17 13:55:26,2015-08-20 18:21:19,55,"ECHHETDOMHKUJ","Direct","FireFox","M",25,407705170.000785,0
118847,2015-08-05 08:08:22,2015-10-08 05:48:47,51,"DZRNCQQLVFFYH","Direct","IE","F",22,2280849557.76311,0
298217,2015-04-05 04:10:15,2015-04-19 12:18:10,45,"AWHHHQJKDLSOA","SEO","Chrome","F",27,199443003.819302,0
113493,2015-01-21 08:02:15,2015-04-19 11:54:19,54,"YTTRMDTMDZBLR","Direct","Opera","M",64,402914729.503989,0
151730,2015-02-05 13:48:03,2015-04-18 09:09:40,33,"BUQVVSMAXWVWY","Ads","FireFox","F",44,1074512260.65554,0
371367,2015-01-01 21:26:41,2015-01-01 21:26:42,25,"QIZVIOJBZSZJI","Ads","Chrome","M",32,1161950972.9797,1
318828,2015-02-15 19:44:39,2015-05-10 12:23:44,22,"YVGYSDCKPBCXA","SEO","Chrome","F",47,2832734289.43105,0
270162,2015-04-22 14:24:08,2015-06-19 18:49:56,59,"QJKRIKYHGNBAD","Ads","FireFox","F",29,668782557.406258,0
240743,2015-05-29 04:36:38,2015-07-19 15:02:32,41,"YQIKBCMRZJRJI","Direct","FireFox","M",33,3734069504.29224,0
69670,2015-03-03 13:11:41,2015-05-12 03:40:01,20,"QTOSAOUBDYMUM","SEO","IE","M",43,1162535907.9343,0
254607,2015-01-25 12:15:36,2015-05-07 04:51:19,46,"QKUVNMWANHGNC","Ads","IE","M",19,1431823558.53635,0
387421,2015-04-10 10:04:01,2015-06-18 13:38:50,44,"NIGPZWDITHPDC","Direct","FireFox","M",32,2246784605.83901,0
1647,2015-01-23 06:10:49,2015-03-16 00:47:52,42,"YPCOWHQTRQVXY","SEO","IE","F",26,2775726225.13961,0
65736,2015-08-05 06:59:50,2015-10-04 11:18:07,22,"UXRNJOXAJUUYO","SEO","Chrome","F",19,950453743.864167,0
372926,2015-01-23 22:47:04,2015-05-01 22:38:32,12,"HSDTXPKWABBSW","Direct","Chrome","F",37,1878137757.56064,0
164666,2015-07-11 17:59:58,2015-08-14 21:28:04,49,"SWFGLJFNYHLQK","SEO","Chrome","M",29,3026079536.90684,0
277662,2015-03-19 12:08:15,2015-03-29 04:01:06,22,"ODATXSTLWPUJD","Ads","Chrome","M",30,408889323.211336,0
66106,2015-05-08 19:58:32,2015-05-31 09:25:52,22,"CESZWJEXITJJH","Direct","IE","F",35,3348853516.32726,0
24600,2015-08-14 04:51:17,2015-08-20 20:59:44,37,"MBYXCGDQVPSKN","Ads","Chrome","M",46,1604682727.95786,1
154116,2015-07-16 21:44:35,2015-10-27 09:55:40,71,"PCVWRVOFWLTWH","SEO","Chrome","M",23,48183007.3099972,0
112960,2015-08-06 16:11:46,2015-12-01 13:12:44,68,"YJGBLWXZUXJSX","Ads","Chrome","M",29,2627086659.71878,0
316360,2015-01-10 09:59:54,2015-01-10 09:59:55,41,"PZCKVMMTCINNP","Ads","IE","F",23,881314529.305498,1
201928,2015-05-20 00:17:48,2015-07-07 15:52:18,9,"JQVRQFPOFDIZG","Ads","Chrome","M",39,581287424.293976,0
240452,2015-08-08 08:38:23,2015-09-23 09:32:01,32,"WUJSFLCCSAVUK","SEO","Chrome","F",33,978451845.456585,0
338804,2015-07-13 10:31:37,2015-08-08 22:14:34,48,"VCNTCHIKSLEOY","Ads","Chrome","M",39,2960745710.83683,0
43435,2015-07-08 16:56:04,2015-09-07 21:18:13,57,"DZFUHWMUXBVHI","Direct","IE","F",21,1728337700.81626,0
147652,2015-01-02 22:25:19,2015-03-07 20:07:59,48,"IGWFCIUOSCYIC","SEO","IE","M",36,13709720.3351807,0
197866,2015-08-04 07:40:19,2015-08-15 11:00:28,60,"NNMLOJJBDBVOT","Ads","Safari","F",19,383544305.52179,0
387974,2015-04-17 17:57:20,2015-05-25 18:45:54,25,"COGBKQBNQBQFL","Ads","IE","F",30,3548592510.90015,0
145377,2015-04-13 04:07:16,2015-05-12 08:20:08,25,"UMGRHSEOKKTDB","Ads","Chrome","F",26,143808964.21738,0
223765,2015-04-14 13:17:51,2015-05-16 02:37:42,9,"YPOFQEUHVYSDK","Ads","IE","M",34,1085439435.71702,0
279007,2015-01-14 17:03:32,2015-04-14 01:16:00,28,"YKLQUMEEQMUER","Ads","Chrome","F",31,450362545.460988,0
67234,2015-04-27 06:54:54,2015-08-20 07:23:56,32,"XCFUKLLXZBCQE","SEO","FireFox","M",22,2541554454.6998,0
41340,2015-05-05 17:16:18,2015-06-30 19:56:34,70,"GLHLMIEKNBKMN","Direct","Chrome","M",24,328704667.833456,0
243486,2015-05-13 03:51:50,2015-06-04 17:34:39,15,"INNNSEFGBPZVL","Ads","IE","F",32,3330928479.39711,0
279716,2015-04-28 00:51:04,2015-06-12 01:12:36,16,"UDRZUJMVEGUVU","SEO","Chrome","F",19,796757838.536217,1
128932,2015-06-23 02:59:42,2015-10-15 12:14:22,37,"QPHNCKMWWOCXW","SEO","Safari","M",23,162454427.57868,0
349151,2015-06-21 15:52:36,2015-07-02 21:28:55,59,"TLTFUPROPWYWW","Ads","Chrome","F",30,116763339.138019,0
165976,2015-01-25 18:58:50,2015-03-09 04:29:29,61,"UORYZIOHBURJX","Direct","Chrome","F",42,3606247537.14855,0
157241,2015-07-21 09:45:36,2015-08-28 08:24:36,46,"EAAIUTGALEFZH","SEO","IE","F",32,3342367052.80956,0
245819,2015-07-16 00:40:56,2015-10-16 16:09:24,33,"KDUAFKYHHTXXM","Ads","Chrome","M",41,263162776.232245,0
193504,2015-01-28 15:28:20,2015-05-05 10:59:59,40,"ZWRGCUNUYPLHW","Ads","Chrome","F",40,3215857931.60805,0
105516,2015-07-29 02:43:59,2015-10-16 10:52:16,40,"NUYQZLEPRRJRS","Ads","IE","M",40,1268729665.29699,0
352678,2015-05-07 23:45:28,2015-05-25 11:33:53,19,"CECZWIKPBZJHF","Ads","Safari","M",44,2655679236.31629,0
195954,2015-07-21 18:08:12,2015-10-08 07:58:50,40,"OAJGNTNCCIEOW","SEO","Opera","M",31,2234203071.61237,0
210781,2015-01-30 02:05:42,2015-02-11 23:13:33,51,"KHXCRXNZLNOXO","SEO","Chrome","F",40,1623488001.94849,0
189866,2015-05-27 06:28:07,2015-07-20 20:07:27,69,"CJXYBOLOJYGOY","Ads","IE","F",25,3423333967.53612,0
50683,2015-01-03 06:41:24,2015-01-03 06:41:25,60,"IVWKYCXHKYJJB","SEO","Chrome","F",23,3469474869.87,1
150430,2015-04-20 06:42:04,2015-05-17 21:49:48,11,"MYZSUWMWLNEBS","Direct","Chrome","F",19,2518548876.397,0
108273,2015-06-02 17:06:33,2015-06-17 01:48:46,40,"PWUOJDRGPYLQW","SEO","IE","M",40,539722990.314378,0
295893,2015-07-25 18:41:22,2015-08-30 09:48:44,11,"PUAKXANBXJRHY","Direct","Chrome","M",21,4138105920.73639,0
50827,2015-08-09 03:38:06,2015-10-07 14:40:53,43,"EGBAPZZOPABBG","Direct","Chrome","F",42,3531790515.92312,0
139627,2015-05-19 05:01:59,2015-06-18 14:59:26,57,"TPGMAHNHRGAJE","Direct","Chrome","F",27,1231900199.65896,0
180304,2015-07-16 09:34:44,2015-11-03 22:01:37,36,"YJKINUYDOCOWF","Direct","IE","F",34,2044383349.07802,0
138509,2015-02-27 11:21:03,2015-04-09 13:46:08,17,"VEHBWUIVUUTAV","SEO","Safari","M",36,2023373230.62433,0
136972,2015-07-31 06:44:09,2015-08-07 01:08:38,11,"JAAFYBXYDMOMM","SEO","Safari","M",35,212645878.876099,0
49288,2015-05-11 15:50:57,2015-07-07 06:46:12,34,"DCROKFADGCJAG","SEO","IE","M",24,2579931966.01718,0
115751,2015-07-25 09:50:22,2015-09-06 19:33:47,34,"NQPJJZCXCQWRE","Direct","FireFox","M",26,1607004760.63859,0
44415,2015-07-06 06:33:16,2015-09-30 20:22:26,9,"PXNKAEUGYLYRG","SEO","FireFox","M",24,21098951.2123704,0
395560,2015-05-16 08:42:08,2015-08-28 21:14:40,9,"LFGXBQEFJXWSK","Direct","Chrome","M",43,4091848556.95057,0
175093,2015-01-22 21:19:12,2015-05-13 04:50:26,58,"BORCWJSKUXYSO","Ads","IE","M",32,547086506.848134,1
118832,2015-06-15 07:18:21,2015-08-25 23:04:52,35,"KRECBOZUQSVIG","SEO","Safari","F",35,2850063447.35611,0
294458,2015-07-04 01:17:59,2015-08-13 06:13:09,13,"VOPXWYNMBQIHX","Direct","Chrome","F",43,4262059290.49663,0
249598,2015-08-02 18:41:51,2015-09-30 07:25:26,10,"GVQJSEENLIFXT","Ads","IE","M",54,648039274.475412,0
23712,2015-01-11 02:50:15,2015-03-31 00:17:03,17,"KRNVAWKXAPIIR","Ads","IE","F",31,2223497931.17819,0
16455,2015-04-13 20:19:54,2015-06-25 09:39:47,46,"EEJVWIINBFBTP","SEO","Opera","F",39,3887746844.22145,0
60756,2015-01-02 00:53:41,2015-01-02 00:53:42,51,"XNOAXPBFLIXDU","SEO","Chrome","M",31,633888961.462522,1
366186,2015-06-02 09:23:56,2015-07-22 21:23:14,11,"TYIHXOFOOXDZC","SEO","IE","M",34,201489843.373082,0
345698,2015-02-01 10:02:17,2015-02-10 02:55:19,31,"SFUOMKFNASXBP","SEO","IE","F",25,4044134079.55629,0
31075,2015-01-17 14:53:23,2015-01-19 20:03:21,23,"QHKMDTXDVUVLK","Ads","Chrome","M",31,4059223508.81314,0
48131,2015-01-30 18:02:56,2015-04-03 12:18:29,14,"MMBRZWOYDKDJK","Ads","FireFox","F",48,986142129.559614,0
132629,2015-01-12 14:15:30,2015-03-25 21:27:28,45,"MYXHNDKOOJZQU","SEO","Safari","F",20,1501463407.69397,0
231212,2015-04-26 05:46:17,2015-06-21 20:48:36,20,"DJJQKTFRFGCKV","SEO","Chrome","F",34,1923947973.89724,0
191887,2015-06-03 20:13:10,2015-07-02 02:23:22,36,"PVDLKTGYOFQDG","Ads","Chrome","M",31,3627757185.4796,0
140658,2015-02-12 10:30:08,2015-04-12 09:45:15,12,"HZULOVJWMQBTG","Ads","Safari","F",29,4248623094.34436,0
372336,2015-07-23 15:21:16,2015-09-17 07:39:44,13,"TPUAVFRDCEYNW","Ads","Chrome","M",26,4249638836.26429,0
110941,2015-08-15 06:42:21,2015-11-18 02:08:00,30,"ADXXQHDRLHKHK","Direct","Chrome","M",31,4015660643.37063,0
117521,2015-05-08 05:54:22,2015-07-29 14:58:09,18,"OGFSLNVGCIEGV","Ads","IE","F",38,4059059232.24872,0
261037,2015-01-16 14:04:48,2015-02-17 02:07:18,44,"WJJNEGJIGAPHI","Ads","Opera","F",20,3106260980.66813,0
130703,2015-02-24 04:59:27,2015-03-09 19:38:59,45,"ZWSQILHVXTSBN","Direct","IE","F",38,235468734.934694,0
46410,2015-03-05 03:31:07,2015-05-11 15:30:23,83,"OFQJVRFRLNIBQ","SEO","Chrome","M",24,1541860177.73928,0
31407,2015-03-07 00:53:07,2015-04-14 12:43:44,22,"TAHCNIIUJEGPM","Direct","Chrome","M",23,388158697.475475,0
148237,2015-06-19 08:03:46,2015-06-21 10:28:11,49,"PUNDKWTNLSDFF","Ads","Chrome","M",32,2234055904.23442,0
278103,2015-07-19 03:47:41,2015-09-10 22:13:06,22,"FVWGODBCCSQWA","Ads","IE","F",40,335527709.62599,0
9467,2015-01-02 15:52:26,2015-01-15 20:26:02,9,"RVZFLBBJVWSEY","SEO","Chrome","M",36,1560468521.25145,0
95583,2015-06-20 21:06:40,2015-08-05 16:39:07,37,"MWVXLEISMLMNY","Ads","Chrome","M",23,2644452727.96232,0
72724,2015-07-20 12:02:24,2015-09-23 02:22:20,82,"OJYPLAPHIEXVA","SEO","IE","F",30,2477365004.87452,0
277495,2015-06-17 08:40:12,2015-09-04 18:37:16,41,"LHMNQRULNQKFG","SEO","Safari","M",27,2806592488.91995,0
211175,2015-07-05 18:20:39,2015-08-09 02:09:37,38,"JWQRWCQYKFKSB","SEO","Safari","F",40,585055001.417067,0
89525,2015-01-04 12:47:34,2015-01-24 04:02:11,96,"TKNDERLMVJBZV","Ads","FireFox","M",25,2125837407.95428,0
36123,2015-03-06 05:47:39,2015-05-22 05:16:10,25,"EZJZXWJPNDBTY","Ads","Safari","M",50,3340107630.34837,0
235359,2015-02-26 19:07:48,2015-06-11 02:13:58,60,"HYHUZMBXRLQUT","SEO","Chrome","M",40,204947781.807598,0
346248,2015-04-18 06:35:19,2015-06-22 10:01:28,24,"USVXKLHWDGKUN","SEO","FireFox","F",33,2009429658.10173,0
291563,2015-01-05 19:47:33,2015-01-05 19:47:34,31,"SMQAXNAWIIXFY","SEO","IE","F",32,215055035.595783,1
64789,2015-05-26 13:52:38,2015-08-06 07:28:52,19,"CKDQWCLZWPOJS","Ads","IE","F",28,2999469265.26312,0
107819,2015-06-02 15:11:16,2015-06-03 11:03:31,87,"WGJBIPWSLGKEC","Ads","Safari","M",23,530862548.372921,0
239755,2015-03-17 13:21:42,2015-07-04 17:07:13,23,"WJLEXNYAHWPCZ","Ads","Opera","M",38,299116603.147824,0
357081,2015-08-02 11:05:54,2015-10-27 01:35:24,33,"MYLLCUUVLZXEK","Ads","IE","M",31,2448455372.34301,0
355984,2015-05-06 14:10:37,2015-08-17 21:49:19,52,"UQDPLCSGEZXPH","Ads","Safari","F",24,3229700448.2899,0
229109,2015-03-26 10:06:44,2015-04-12 13:33:04,22,"WKWEGRJJHBCOD","Ads","FireFox","F",35,4172712662.70882,0
290000,2015-03-21 15:14:57,2015-06-23 14:27:20,45,"FZRSAPFBHRNIA","Direct","Safari","F",26,1872063126.00701,0
70561,2015-06-08 21:31:51,2015-08-29 09:35:17,84,"DEOESESRWJFPZ","Ads","IE","M",38,3590527378.00742,0
253378,2015-05-04 08:35:11,2015-05-29 06:27:44,46,"BXOLUCMKIXDSO","Direct","IE","M",56,3688238080.18982,0
227758,2015-04-10 22:47:38,2015-07-15 04:09:34,30,"OLYPOJCSRYRDS","SEO","Safari","M",31,1144599507.65432,0
356208,2015-03-10 13:13:31,2015-05-26 14:34:55,37,"UUHHVCUWNXHUI","Ads","Chrome","M",34,1913652456.86313,0
170899,2015-07-20 12:33:18,2015-10-06 04:10:17,28,"BOSFEMIQBNCVU","Direct","Chrome","F",26,3785022752.89116,0
346781,2015-07-18 01:19:10,2015-09-26 22:19:08,18,"CLHZPLFSOBQTU","Ads","Safari","M",30,2642530481.88772,0
72118,2015-02-01 20:44:21,2015-03-15 14:16:07,22,"IPDSZDSSJRXMG","Ads","Opera","M",33,3452319315.99399,0
379615,2015-05-19 15:20:49,2015-08-27 01:40:23,24,"REHPDTNZDRLBC","Ads","Chrome","M",32,3997147318.07567,0
12408,2015-02-24 02:35:45,2015-04-09 23:33:33,21,"UEHPYMIBACZKV","SEO","FireFox","M",33,417819562.815566,0
324769,2015-03-28 05:41:52,2015-06-27 06:22:34,42,"COBDIPFCUZGCI","SEO","Opera","F",41,753944446.631721,0
380909,2015-02-09 14:40:43,2015-05-04 00:43:27,12,"WJAAPYRIAOTXR","SEO","IE","F",41,127452778.789941,0
139373,2015-04-14 00:28:13,2015-05-22 00:14:57,48,"IBLGPMZOEGQEW","Direct","IE","F",31,2214539549.44216,0
286974,2015-06-28 01:28:13,2015-09-18 13:17:18,87,"ZPUOWCGDFGVNY","SEO","Safari","M",30,3993655503.26036,0
209286,2015-05-20 10:44:21,2015-07-22 22:40:16,15,"VVECEDCLSFFCL","Direct","Chrome","F",24,2982232587.96419,0
246731,2015-02-07 00:33:30,2015-05-12 01:46:36,58,"YAYWETQOVNZAP","Direct","Chrome","F",28,2125046954.05217,0
346449,2015-01-12 00:05:42,2015-02-28 22:56:31,24,"ITOZOTLKGAJQY","SEO","IE","M",28,2899730073.01655,0
82077,2015-01-18 18:08:42,2015-04-29 15:08:09,36,"QBHNFHCOFNLFR","Ads","Chrome","M",29,1334054188.97039,0
153159,2015-05-30 07:44:25,2015-07-26 05:58:39,36,"OWINULTWBTIIE","Ads","Chrome","M",22,286583748.062809,0
357231,2015-05-27 01:35:18,2015-07-04 02:07:45,39,"FSPFSGHHIPGTR","Ads","Chrome","F",39,3420837177.89272,0
273616,2015-06-06 07:49:56,2015-07-20 19:09:25,22,"ZUGLMLANGVRBB","Ads","Safari","M",40,1230440417.54675,0
223092,2015-07-15 04:27:45,2015-08-10 20:25:16,9,"QKMGBZSWZAGLV","SEO","IE","F",52,3604861958.03973,0
283578,2015-04-07 01:33:46,2015-07-26 08:56:49,9,"BHDVAKCVJUCOG","SEO","FireFox","F",19,14724322.0090807,0
78302,2015-06-04 16:57:55,2015-06-15 22:21:51,21,"FJAQYMFQWIITT","Ads","Safari","M",48,983316359.391514,1
26596,2015-06-22 12:30:47,2015-08-19 05:40:35,72,"BPLUSPMLNWKZC","Direct","Chrome","F",29,2665076450.73214,0
226893,2015-06-27 21:50:22,2015-09-16 18:35:05,30,"PETUBZKQNNLGN","SEO","Chrome","M",41,3253471669.2155,0
100811,2015-01-06 18:24:57,2015-03-02 02:36:17,35,"CXBUTSHWUMUYP","Ads","Safari","F",26,2449270418.15381,0
182109,2015-02-24 18:33:08,2015-04-02 07:51:52,15,"ZRAMIWKAZERXJ","SEO","Chrome","F",38,3312311515.8144,0
156428,2015-01-30 07:38:19,2015-03-13 15:40:52,59,"WHYYINXAOZYYJ","Ads","IE","M",25,2217460113.02741,0
214141,2015-05-30 09:54:15,2015-07-21 21:38:19,65,"KJQCXFGWLADXL","Ads","IE","M",38,204767270.173826,0
165328,2015-06-07 22:51:58,2015-09-25 07:28:10,56,"DOUIEQYUSQKXO","Ads","Chrome","F",37,553941359.869241,0
323051,2015-01-03 06:44:40,2015-01-03 06:44:41,47,"BCCMDDYQLKEKM","Ads","Safari","F",42,87804623.5645698,1
24349,2015-03-20 12:31:51,2015-07-04 10:55:39,16,"QUVFPDQMNNYXU","SEO","IE","M",33,2814327479.42321,0
41024,2015-04-25 09:25:07,2015-07-31 02:35:42,23,"WDCDNTAEWFIGO","SEO","Safari","F",29,3082191799.29118,0
229630,2015-01-25 19:49:21,2015-05-18 22:55:12,28,"CDFVNXLUEVITP","SEO","FireFox","M",31,2069885723.61974,0
42650,2015-01-13 20:44:27,2015-03-26 19:19:27,52,"QCWDHGMLETOEI","Direct","Chrome","F",38,624963127.181169,1
10655,2015-06-11 02:59:45,2015-07-01 15:17:45,21,"ZIHRYOILKKNAB","Direct","IE","F",25,2495002680.39871,0
198011,2015-03-28 13:17:30,2015-06-04 13:05:06,24,"CYNBLOUNQURIM","SEO","Safari","M",47,1296367302.21061,0
307859,2015-07-13 20:13:48,2015-10-30 03:26:18,41,"TBOIPJTOVQFRL","Ads","IE","M",27,3843796836.07935,0
66222,2015-04-08 09:49:24,2015-05-28 12:29:46,55,"CDIWOFGTGOKBJ","Ads","IE","F",31,3055781858.0906,0
330149,2015-05-22 06:44:26,2015-07-29 22:22:54,35,"DDWYPKKGPEWLQ","SEO","IE","F",30,3031883166.7697,0
331133,2015-03-12 05:42:59,2015-04-24 06:28:00,72,"KHKJNUGKZECSG","Ads","Chrome","F",30,607408006.224219,0
159346,2015-03-18 05:38:31,2015-06-04 07:22:41,58,"OZTKLAFQUFYSQ","Ads","FireFox","F",19,567112101.970922,0
259722,2015-01-22 09:08:03,2015-01-23 16:32:44,27,"OMAEKNESVOJXW","Ads","Chrome","F",27,2611454597.09183,0
43288,2015-06-30 19:04:56,2015-08-22 23:12:45,64,"RLLFQJSMGEMBJ","SEO","Chrome","M",26,4031556232.83724,0
20884,2015-06-14 00:47:15,2015-08-31 17:31:32,22,"QVWBNTZLUHRNZ","Direct","Chrome","M",40,1281629118.02738,0
